entry_id,name,formula,spacegroup,crystal_structure,band_gap,is_metal,energy_above_hull,is_stable,delta_e
680539,CeVO3,CeO3V,P4mm,tetragonal,0.46,False,1.1187668039999998,False,-2.04023215408418
678921,CeVO3,Ce2O6V2,R-3,trigonal,0.0,True,0.2548108039999999,False,-2.90418815408418
678922,CeVO3,Ce2O6V2,R-3,trigonal,0.0,True,0.25537007099999975,False,-2.90362888708418
682158,CeVO3,Ce4O12V4,Pnma,orthorhombic,1.109,False,0.0,True,-3.15899895808418
682159,CeVO3,Ce4O12V4,Pnma,orthorhombic,1.39,False,0.29797151899999985,False,-2.86102743908418
825687,CeVO3,Ce2O6V2,R-3c,trigonal,0.671,False,0.02722831800000014,False,-3.13177064008418
827292,CeVO3,Ce2O6V2,R-3c,trigonal,1.402,False,0.447006762,False,-2.71199219608418
352572,CeWO3,CeO3W,Pm-3m,cubic,0.0,True,0.44794337050475574,False,-2.36703936502725
355215,CeWO3,CeO3W,Pm-3m,cubic,0.0,True,2.4843955925047525,False,-0.330587143027253
693879,CeWO3,CeO3W,P4mm,tetragonal,0.0,True,0.4494520125047554,False,-2.36553072302725
692795,CeWO3,Ce2O6W2,R-3,trigonal,0.0,True,0.5808661645047555,False,-2.23411657102725
693337,CeWO3,Ce4O12W4,Pnma,orthorhombic,0.0,True,0.3661563680047557,False,-2.44882636752725
825688,CeWO3,Ce2O6W2,R-3c,trigonal,0.0,True,0.3708384555047557,False,-2.44414428002725
352448,CeYO3,CeO3Y,Pm-3m,cubic,0.389,False,1.341669757125,False,-2.32261717802725
353735,CeYO3,CeO3Y,Pm-3m,cubic,1.935,False,0.5278583211250001,False,-3.13642861402725
352784,CeZnO3,CeO3Zn,Pm-3m,cubic,0.0,True,0.21372898900000337,False,-2.27390365302725
354973,CeZnO3,CeO3Zn,Pm-3m,cubic,0.0,True,1.3433254670000032,False,-1.14430717502725
680294,CeZnO3,CeO3Zn,P4mm,tetragonal,0.0,True,0.7710352790000032,False,-1.71659736302725
678678,CeZnO3,Ce2O6Zn2,R-3,trigonal,0.0,True,0.35806805200000325,False,-2.12956459002725
678677,CeZnO3,Ce2O6Zn2,R-3,trigonal,0.0,True,0.35779695700000325,False,-2.12983568502725
681915,CeZnO3,Ce4O12Zn4,Pnma,orthorhombic,0.0,True,0.14593389950000324,False,-2.34169874252725
681914,CeZnO3,Ce4O12Zn4,Pnma,orthorhombic,0.626,False,0.25948296800000303,False,-2.22814967402725
680295,CeZnO3,CeO3Zn,P4mm,tetragonal,0.0,True,0.21530767100000325,False,-2.27232497102725
825689,CeZnO3,Ce2O6Zn2,R-3c,trigonal,0.0,True,0.15617700700000325,False,-2.33145563502725
827398,CeZnO3,Ce2O6Zn2,R-3c,trigonal,0.0,True,0.32055128600000327,False,-2.16708135602725
352203,CeZrO3,CeO3Zr,Pm-3m,cubic,0.0,True,1.897715430799738,False,-1.55391790102725
353273,CeZrO3,CeO3Zr,Pm-3m,cubic,0.0,True,0.2858981387997379,False,-3.16573519302725
680396,CeZrO3,CeO3Zr,P4mm,tetragonal,0.0,True,0.5711394247997377,False,-2.88049390702725
680397,CeZrO3,CeO3Zr,P4mm,tetragonal,0.0,True,0.241922056799738,False,-3.20971127502725
678779,CeZrO3,Ce2O6Zr2,R-3,trigonal,0.0,True,0.1704734917997377,False,-3.28115984002725
678780,CeZrO3,Ce2O6Zr2,R-3,trigonal,0.0,True,0.17034006579973804,False,-3.28129326602725
682017,CeZrO3,Ce4O12Zr4,Pnma,orthorhombic,0.0,True,0.14700101629973794,False,-3.30463231552725
682016,CeZrO3,Ce4O12Zr4,Pnma,orthorhombic,0.0,True,0.3332838807997378,False,-3.11834945102725
825690,CeZrO3,Ce2O6Zr2,R-3c,trigonal,0.0,True,0.17572898279973792,False,-3.27590434902725
827419,CeZrO3,Ce2O6Zr2,R-3c,trigonal,0.0,True,0.39649685979973803,False,-3.05513647202725
350753,CoAgO3,AgCoO3,Pm-3m,cubic,0.0,True,0.48508281842711704,False,-0.278333101414393
353358,CoAgO3,AgCoO3,Pm-3m,cubic,0.0,True,1.128844488427117,False,0.365428568585607
693994,CoAgO3,AgCoO3,P4mm,tetragonal,0.0,True,0.47957086842711605,False,-0.283845051414394
692910,CoAgO3,Ag2Co2O6,R-3,trigonal,0.0,True,0.121471475427117,False,-0.641944444414393
693452,CoAgO3,Ag4Co4O12,Pnma,orthorhombic,0.0,True,0.282311440927116,False,-0.481104478914394
825336,CoAgO3,Ag2Co2O6,R-3c,trigonal,0.0,True,0.311002004427117,False,-0.452413915414393
352940,CoAsO3,AsCoO3,Pm-3m,cubic,0.0,True,0.6925994756874991,False,-0.752512198914393
352894,CoAsO3,AsCoO3,Pm-3m,cubic,0.0,True,0.8606688076874992,False,-0.584442866914393
354051,CoAuO3,AuCoO3,Pm-3m,cubic,0.0,True,0.6978360687894416,False,-0.0707593539143929
350016,CoAuO3,AuCoO3,Pm-3m,cubic,0.0,True,0.9971228147894415,False,0.228527392085607
350359,CoBO3,BCoO3,Pm-3m,cubic,0.0,True,1.1199456372894405,False,-0.819469461914393
350161,CoBO3,BCoO3,Pm-3m,cubic,0.0,True,2.3573662472894403,False,0.417951148085607
351281,CoBiO3,BiCoO3,Pm-3m,cubic,0.404999999999999,False,0.25946120797948735,False,-1.12720532291439
353645,CoBiO3,BiCoO3,Pm-3m,cubic,0.0,True,0.9287065939794843,False,-0.457959936914393
679978,CoBiO3,BiCoO3,P4mm,tetragonal,0.558,False,0.19003768597948723,False,-1.19662884491439
678360,CoBiO3,Bi2Co2O6,R-3,trigonal,0.442,False,0.33548769497948716,False,-1.05117883591439
681598,CoBiO3,Bi4Co4O12,Pnma,orthorhombic,0.441,False,0.1373126469794872,False,-1.24935388391439
20115,CoBiO3,BiCoO3,P4mm,tetragonal,0.0,True,0.3544907919794873,False,-1.03217573891439
678361,CoBiO3,Bi2Co2O6,R-3,trigonal,0.556,False,0.3318549249794873,False,-1.05481160591439
681597,CoBiO3,Bi4Co4O12,Pnma,orthorhombic,0.0,True,0.4327160899794843,False,-0.953950440914393
23438,CoBiO3,Bi4Co4O12,Pnma,orthorhombic,0.441,False,0.12555739397948718,False,-1.26110913691439
825514,CoBiO3,Bi2Co2O6,R-3c,trigonal,0.523,False,0.15302161497948719,False,-1.23364491591439
825693,CoBiO3,Bi2Co2O6,R-3c,trigonal,0.354,False,0.4718612339794842,False,-0.914805296914393
1442656,CoBiO3,BiCoO3,R3,trigonal,1.569,False,0.33924612597948434,False,-1.047420404914393
1439806,CoBiO3,Bi2Co2O6,R3c,trigonal,0.385999999999999,False,0.11430665597948719,False,-1.27235987491439
1443847,CoBiO3,Bi2Co2O6,Pm,monoclinic,0.0,True,0.23318134997948414,False,-1.1534851809143931
646905,CoCO3,C2Co2O6,R-3c,trigonal,0.0,True,0.24461929350000222,False,-1.32093976141439
1440927,CoCO3,CCoO3,Cm,monoclinic,2.62,False,0.2044358435000022,False,-1.36112321141439
353159,CoCuO3,CoCuO3,Pm-3m,cubic,0.0,True,0.5875632021623547,False,-0.388760384251793
352454,CoCuO3,CoCuO3,Pm-3m,cubic,0.0,True,0.7394154781623538,False,-0.236908108251794
353708,CoGeO3,CoGeO3,Pm-3m,cubic,0.867,False,0.5515029145000026,False,-1.14041126491439
353023,CoGeO3,CoGeO3,Pm-3m,cubic,0.0,True,0.9620445904999996,False,-0.729869588914393
5131,CoGeO3,Co4Ge4O12,C2/c,monoclinic,1.61,False,0.0007717530000026507,False,-1.69114242641439
1278194,CoGeO3,Co2Ge2O6,R-3,trigonal,2.434,False,0.004180491500002548,False,-1.68773368791439
353179,CoHgO3,CoHgO3,Pm-3m,cubic,0.0,True,0.42405343536823376,False,-0.388029258907646
353447,CoHgO3,CoHgO3,Pm-3m,cubic,0.0,True,1.1620175833682338,False,0.349934889092354
693869,CoHgO3,CoHgO3,P4mm,tetragonal,0.0,True,0.4266453713682328,False,-0.385437322907647
692785,CoHgO3,Co2Hg2O6,R-3,trigonal,0.464,False,0.11589383536823272,False,-0.696188858907647
693327,CoHgO3,Co4Hg4O12,Pnma,orthorhombic,0.0,True,0.2451006758682338,False,-0.566982018407646
826065,CoHgO3,Co2Hg2O6,R-3c,trigonal,0.0,True,0.22366499036823373,False,-0.588417703907646
1276814,CoHgO3,Co2Hg2O6,R-3c,trigonal,0.0,True,0.22331306436823273,False,-0.588769629907647
353622,CoIrO3,CoIrO3,Pm-3m,cubic,0.0,True,0.8389563008187366,False,-0.322088469914392
353419,CoIrO3,CoIrO3,Pm-3m,cubic,0.0,True,1.3125912108187365,False,0.151546440085608
354992,CoMoO3,CoMoO3,Pm-3m,cubic,0.0,True,0.47554220544514614,False,-1.34916180591439
353415,CoMoO3,CoMoO3,Pm-3m,cubic,0.0,True,1.2692778154451432,False,-0.555426195914393
694076,CoMoO3,CoMoO3,P4mm,tetragonal,0.0,True,0.47821531544514606,False,-1.34648869591439
692992,CoMoO3,Co2Mo2O6,R-3,trigonal,0.0,True,0.11429315644514615,False,-1.71041085491439
693534,CoMoO3,Co4Mo4O12,Pnma,orthorhombic,0.0,True,0.15873385094514614,False,-1.66597016041439
825702,CoMoO3,Co2Mo2O6,R-3c,trigonal,0.0,True,0.19420273344514616,False,-1.63050127791439
350245,CoNiO3,CoNiO3,Pm-3m,cubic,0.0,True,0.8038723610000003,False,-0.354971821201929
352117,CoOsO3,CoO3Os,Pm-3m,cubic,0.0,True,0.6370292053626524,False,-0.585060103914392
353038,CoOsO3,CoO3Os,Pm-3m,cubic,0.0,True,1.4126572833626523,False,0.190567974085608
1441990,CoPO3,Co2O6P2,C2/m,monoclinic,0.0,True,0.2737864009129083,False,-1.8181411217063796
350136,CoPbO3,CoO3Pb,Pm-3m,cubic,0.0,True,0.2748003419230318,False,-0.993356191914393
354203,CoPbO3,CoO3Pb,Pm-3m,cubic,0.0,True,0.9502649299230318,False,-0.317891603914393
679762,CoPbO3,CoO3Pb,P4mm,tetragonal,0.0,True,0.2977616139230318,False,-0.970394919914393
681382,CoPbO3,Co4O12Pb4,Pnma,orthorhombic,0.0,True,0.19105298442303487,False,-1.07710354941439
679763,CoPbO3,CoO3Pb,P4mm,tetragonal,0.0,True,0.4107657779230318,False,-0.857390755914393
678112,CoPbO3,Co2O6Pb2,R-3,trigonal,0.0,True,0.09388520292303482,False,-1.17427133091439
678113,CoPbO3,Co2O6Pb2,R-3,trigonal,0.0,True,0.0849356349230348,False,-1.18322089891439
825706,CoPbO3,Co2O6Pb2,R-3c,trigonal,0.0,True,0.2021123789230348,False,-1.06604415491439
826605,CoPbO3,Co2O6Pb2,R-3c,trigonal,0.0,True,0.19862480392303472,False,-1.06953172991439
352479,CoPdO3,CoO3Pd,Pm-3m,cubic,0.0,True,0.8057458392499991,False,-0.166212065914393
350799,CoPdO3,CoO3Pd,Pm-3m,cubic,0.0,True,1.0127127472499995,False,0.0407548420856074
355068,CoPtO3,CoO3Pt,Pm-3m,cubic,0.0,True,0.9424400369999995,False,-0.0825852719143931
352626,CoPtO3,CoO3Pt,Pm-3m,cubic,0.0,True,1.0428345629999995,False,0.0178092540856071
350834,CoReO3,CoO3Re,Pm-3m,cubic,0.0,True,0.5786747386128608,False,-0.948480202914392
352088,CoReO3,CoO3Re,Pm-3m,cubic,0.0,True,1.5334467066128605,False,0.00629176508560789
350086,CoRhO3,CoO3Rh,Pm-3m,cubic,0.0,True,0.8094101842499997,False,-0.344716121914393
352612,CoRhO3,CoO3Rh,Pm-3m,cubic,0.0,True,0.9590325982499996,False,-0.195093707914393
354717,CoRuO3,CoO3Ru,Pm-3m,cubic,0.0,True,0.6915134890000041,False,-0.571309701914392
351238,CoRuO3,CoO3Ru,Pm-3m,cubic,0.0,True,1.0588566770000032,False,-0.203966513914393
351962,CoSbO3,CoO3Sb,Pm-3m,cubic,0.194,False,0.5620453599999995,False,-0.969288346914392
354961,CoSbO3,CoO3Sb,Pm-3m,cubic,0.0,True,0.6219754579999985,False,-0.909358248914393
1736,CoSeO3,Co4O12Se4,Pnma,orthorhombic,0.824,False,0.14832301162495787,False,-0.973727909914393
1346961,CoSeO3,Co2O6Se2,P21/m,monoclinic,1.595,False,0.03549301662496074,False,-1.08655790491439
353782,CoSiO3,CoO3Si,Pm-3m,cubic,1.149,False,0.514853806250003,False,-1.85266913291439
352553,CoSiO3,CoO3Si,Pm-3m,cubic,0.0,True,1.83197912625,False,-0.535543812914393
1278145,CoSiO3,Co2O6Si2,R-3,trigonal,2.547,False,0.10164100125000308,False,-2.26588193791439
1440119,CoSiO3,Co2O6Si2,Cmcm,orthorhombic,2.213,False,0.25952859225000324,False,-2.10799434691439
1442150,CoSiO3,Co2O6Si2,Pmma,orthorhombic,0.0,True,0.09731152025000034,False,-2.2702114189143927
350515,CoSnO3,CoO3Sn,Pm-3m,cubic,0.0,True,0.6570819270000046,False,-1.01876648328463
352385,CoSnO3,CoO3Sn,Pm-3m,cubic,0.36,False,0.6792997370000015,False,-0.996548673284633
1440582,CoSnO3,Co2O6Sn2,R-3,trigonal,0.0,True,0.008372339000004558,False,-1.66747607128463
353868,CoTcO3,CoO3Tc,Pm-3m,cubic,0.0,True,0.5852366435000013,False,-0.937892002914393
354830,CoTcO3,CoO3Tc,Pm-3m,cubic,0.0,True,1.1555519535000012,False,-0.367576692914393
352269,CoTeO3,CoO3Te,Pm-3m,cubic,0.0,True,0.6796885065000002,False,-0.625863780581059
350019,CoTeO3,CoO3Te,Pm-3m,cubic,0.0,True,0.7366773345000002,False,-0.568874952581059
1276689,CoTeO3,Co4O12Te4,Pnma,orthorhombic,2.318,False,0.006033674499999142,False,-1.29951861258106
354481,CoWO3,CoO3W,Pm-3m,cubic,0.0,True,0.5890827810403818,False,-1.37981486591439
352237,CoWO3,CoO3W,Pm-3m,cubic,0.0,True,1.688361895040379,False,-0.280535751914393
351755,CrAgO3,AgCrO3,Pm-3m,cubic,0.0,True,0.3083954441249932,False,-1.09511348687911
353697,CrAgO3,AgCrO3,Pm-3m,cubic,0.0,True,1.239937180124998,False,-0.163571750879105
693599,CrAgO3,AgCrO3,P4mm,tetragonal,0.0,True,0.311366358125003,False,-1.0921425728791
692515,CrAgO3,Ag2Cr2O6,R-3,trigonal,0.0,True,0.11755597912500315,False,-1.2859529518791
693057,CrAgO3,Ag4Cr4O12,Pnma,orthorhombic,0.0,True,0.16720903512500307,False,-1.2362998958791
825337,CrAgO3,Ag2Cr2O6,R-3c,trigonal,0.0,True,0.23375359412500307,False,-1.1697553368791
351079,CrAsO3,AsCrO3,Pm-3m,cubic,0.0,True,0.808619651000005,False,-1.1573507183791
354219,CrAsO3,AsCrO3,Pm-3m,cubic,0.0,True,0.7743370430000052,False,-1.1916333263791
350464,CrAuO3,AuCrO3,Pm-3m,cubic,0.0,True,1.2133253866270588,False,-0.171027083379105
351608,CrAuO3,AuCrO3,Pm-3m,cubic,0.0,True,0.5383784546270588,False,-0.845974015379105
8045,CrBO3,B2Cr2O6,R-3c,trigonal,,False,0.0027259150000049637,False,-2.5888448613791
354526,CrBO3,BCrO3,Pm-3m,cubic,0.0,True,2.276556977000001,False,-0.315013799379104
355005,CrBO3,BCrO3,Pm-3m,cubic,0.0,True,1.3217211830000049,False,-1.2698495933791
1346396,CrBO3,B4Cr4O12,Pnma,orthorhombic,2.229,False,0.15336480250000495,False,-2.4382059738791
23280,CrBiO3,Bi2Cr2O6,R3c,trigonal,1.759,False,0.02707500375000471,False,-1.9528716363791
354527,CrBiO3,BiCrO3,Pm-3m,cubic,0.36,False,0.18989117775000475,False,-1.7900554623791
351476,CrBiO3,BiCrO3,Pm-3m,cubic,0.0,True,1.041855575750001,False,-0.938091064379104
20326,CrBiO3,Bi4Cr4O12,Pnma,orthorhombic,1.563,False,0.020868619750004758,False,-1.9590780203791
20327,CrBiO3,Bi4Cr4O12,C2/c,monoclinic,1.435,False,0.03274487025000483,False,-1.9472017698791
102960,CrBiO3,Bi4Cr4O12,C2/c,monoclinic,1.326,False,0.03331307975000475,False,-1.9466335603791
680665,CrBiO3,BiCrO3,P4mm,tetragonal,0.585,False,0.10589969575000491,False,-1.8740469443791
680664,CrBiO3,BiCrO3,P4mm,tetragonal,0.0,True,0.6776559457500049,False,-1.3022906943791
679048,CrBiO3,Bi2Cr2O6,R-3,trigonal,1.806,False,0.0632763437500048,False,-1.9166702963791
679047,CrBiO3,Bi2Cr2O6,R-3,trigonal,1.821,False,0.06250632975000481,False,-1.9174403103791
682285,CrBiO3,Bi4Cr4O12,Pnma,orthorhombic,1.56,False,0.017874342750004768,False,-1.9620722973791
682284,CrBiO3,Bi4Cr4O12,Pnma,orthorhombic,0.0,True,0.33810223675000484,False,-1.6418444033791
825515,CrBiO3,Bi2Cr2O6,R-3c,trigonal,1.829,False,0.0586802087500049,False,-1.9212664313791
825718,CrBiO3,Bi2Cr2O6,R-3c,trigonal,0.702999999999999,False,0.3315859097500049,False,-1.6483607303791
1440921,CrBiO3,BiCrO3,Cm,monoclinic,1.87,False,0.060879927750004725,False,-1.9190667123791
1442661,CrBiO3,BiCrO3,R3,trigonal,1.841,False,0.5167387357500048,False,-1.4632079043791
1443852,CrBiO3,Bi2Cr2O6,P21/m,monoclinic,2.5549999999999997,False,0.19099798074999996,False,-1.7889486593791049
353357,CrCdO3,CdCrO3,Pm-3m,cubic,0.0,True,1.4971127416438796,False,-0.327091709379105
355246,CrCdO3,CdCrO3,Pm-3m,cubic,0.0,True,0.3205684356438847,False,-1.5036360153791
693647,CrCdO3,CdCrO3,P4mm,tetragonal,0.0,True,0.3076818916438846,False,-1.5165225593791
692563,CrCdO3,Cd2Cr2O6,R-3,trigonal,0.0,True,0.09350853064388476,False,-1.7306959203791
693105,CrCdO3,Cd4Cr4O12,Pnma,orthorhombic,0.336,False,0.13972739364388476,False,-1.6844770573791
825609,CrCdO3,Cd2Cr2O6,R-3c,trigonal,0.0,True,0.1436221396438846,False,-1.6805823113791
350448,CrCoO3,CoCrO3,Pm-3m,cubic,0.0,True,0.6781588877500035,False,-1.20127327776624
354005,CrCoO3,CoCrO3,Pm-3m,cubic,0.0,True,0.9282735857499996,False,-0.951158579766244
350045,CrCuO3,CrCuO3,Pm-3m,cubic,0.0,True,0.9474419659804821,False,-0.662573995716505
354615,CrCuO3,CrCuO3,Pm-3m,cubic,0.0,True,0.5323804899804871,False,-1.0776354717165
352301,CrFeO3,CrFeO3,Pm-3m,cubic,0.0,True,0.8561359112500049,False,-1.21167853706195
350199,CrFeO3,CrFeO3,Pm-3m,cubic,0.0,True,0.9223488332500049,False,-1.14546561506195
351524,CrGaO3,CrGaO3,Pm-3m,cubic,0.0,True,0.9811322900725783,False,-1.3192480163791
352231,CrGaO3,CrGaO3,Pm-3m,cubic,0.0,True,0.9063291020725783,False,-1.3940512043791
354504,CrGeO3,CrGeO3,Pm-3m,cubic,0.0,True,0.6086414791250059,False,-1.4850434203791
354603,CrGeO3,CrGeO3,Pm-3m,cubic,0.0,True,0.662488749125006,False,-1.4311961503791
354568,CrHgO3,CrHgO3,Pm-3m,cubic,0.0,True,0.3090832301244102,False,-1.14544037037236
354971,CrHgO3,CrHgO3,Pm-3m,cubic,0.0,True,1.4086415801244125,False,-0.0458820203723576
693622,CrHgO3,CrHgO3,P4mm,tetragonal,0.0,True,0.2997151141244101,False,-1.15480848637236
692538,CrHgO3,Cr2Hg2O6,R-3,trigonal,0.0,True,0.09578725912441,False,-1.35873634137236
693080,CrHgO3,Cr4Hg4O12,Pnma,orthorhombic,0.0,True,0.15630846312441005,False,-1.29821513737236
826066,CrHgO3,Cr2Hg2O6,R-3c,trigonal,0.0,True,0.16131962512441,False,-1.29320397537236
1276815,CrHgO3,Cr2Hg2O6,R-3c,trigonal,0.0,True,0.1572135101244101,False,-1.29731009037236
352057,CrInO3,CrInO3,Pm-3m,cubic,0.0,True,0.542938420625005,False,-1.6220192393791
351664,CrInO3,CrInO3,Pm-3m,cubic,0.0,True,1.281726608625,False,-0.883231051379105
1285380,CrInO3,Cr4In4O12,Pnma,orthorhombic,0.855,False,0.4109598336250049,False,-1.7539978263791
1285379,CrInO3,Cr4In4O12,Pnma,orthorhombic,0.430000000000001,False,0.4251298846250049,False,-1.7398277753791
1285382,CrInO3,Cr4In4O12,Pnma,orthorhombic,1.659,False,0.05409043612500497,False,-2.1108672238791
1285384,CrInO3,Cr4In4O12,Pnma,orthorhombic,1.417,False,0.313549083625005,False,-1.8514085763791
1285381,CrInO3,Cr4In4O12,Pnma,orthorhombic,1.539,False,0.053711922625005126,False,-2.1112457373791
1285383,CrInO3,Cr4In4O12,Pnma,orthorhombic,1.411,False,0.31409736112499487,False,-1.85086029887911
352284,CrIrO3,CrIrO3,Pm-3m,cubic,0.0,True,1.2457304295000031,False,-0.476982219379105
353327,CrIrO3,CrIrO3,Pm-3m,cubic,0.0,True,0.9343695215000031,False,-0.788343127379105
354049,CrMoO3,CrMoO3,Pm-3m,cubic,0.0,True,0.40118320725000634,False,-1.8115144413791
354063,CrMoO3,CrMoO3,Pm-3m,cubic,0.0,True,1.0842688732500063,False,-1.1284287753791
693823,CrMoO3,CrMoO3,P4mm,tetragonal,0.0,True,0.3988920272500063,False,-1.8138056213791
692739,CrMoO3,Cr2Mo2O6,R-3,trigonal,0.0,True,0.08437535324999645,False,-2.12832229537911
693281,CrMoO3,Cr4Mo4O12,Pnma,orthorhombic,0.0,True,0.2610624727500064,False,-1.9516351758791
825724,CrMoO3,Cr2Mo2O6,R-3c,trigonal,0.0,True,0.31855929125000637,False,-1.8941383573791
353874,CrNiO3,CrNiO3,Pm-3m,cubic,0.0,True,0.9615681498521593,False,-0.811898510666641
351440,CrNiO3,CrNiO3,Pm-3m,cubic,0.0,True,0.6953137178521602,False,-1.07815294266664
353777,CrOsO3,CrO3Os,Pm-3m,cubic,0.0,True,0.7146779023804533,False,-1.0614814173791
354759,CrOsO3,CrO3Os,Pm-3m,cubic,0.0,True,1.3754034403804483,False,-0.400755879379105
20288,CrPbO3,CrO3Pb,P4/mmm,tetragonal,0.0,True,0.14925200880000578,False,-1.7222623133791
350467,CrPbO3,CrO3Pb,Pm-3m,cubic,0.0,True,1.1483475888000008,False,-0.723166733379105
353128,CrPbO3,CrO3Pb,Pm-3m,cubic,0.0,True,0.14787943480000565,False,-1.7236348873791
680365,CrPbO3,CrO3Pb,P4mm,tetragonal,0.0,True,0.6260655308000058,False,-1.2454487913791
680364,CrPbO3,CrO3Pb,P4mm,tetragonal,0.0,True,0.14128904080000582,False,-1.7302252813791
678748,CrPbO3,Cr2O6Pb2,R-3,trigonal,0.0,True,0.0968798438000058,False,-1.7746344783791
678747,CrPbO3,Cr2O6Pb2,R-3,trigonal,0.0,True,0.09714804879999583,False,-1.77436627337911
681984,CrPbO3,Cr4O12Pb4,Pnma,orthorhombic,0.0,True,0.08196381430000566,False,-1.7895505078791
681985,CrPbO3,Cr4O12Pb4,Pnma,orthorhombic,0.0,True,0.36576594680000585,False,-1.5057483753791
825730,CrPbO3,Cr2O6Pb2,R-3c,trigonal,0.0,True,0.39612204679999574,False,-1.47539227537911
826606,CrPbO3,Cr2O6Pb2,R-3c,trigonal,0.0,True,0.09850233380000573,False,-1.7730119883791
353551,CrPdO3,CrO3Pd,Pm-3m,cubic,0.0,True,0.5930962975000026,False,-0.972020935379104
353892,CrPdO3,CrO3Pd,Pm-3m,cubic,0.0,True,1.0286142175000026,False,-0.536503015379104
1476051,CrPdO3,Cr2O6Pd2,R-3,trigonal,0.0,True,0.15846787150000274,False,-1.4066493613791038
351478,CrPtO3,CrO3Pt,Pm-3m,cubic,0.0,True,0.8989834490000017,False,-0.691871811379104
352536,CrPtO3,CrO3Pt,Pm-3m,cubic,0.0,True,1.0786056930000019,False,-0.512249567379104
1476094,CrPtO3,Cr2O6Pt2,R-3,trigonal,0.0,True,0.3099568730000022,False,-1.2808983873791036
350862,CrReO3,CrO3Re,Pm-3m,cubic,0.0,True,0.5339902663750051,False,-1.4775514283791
353319,CrReO3,CrO3Re,Pm-3m,cubic,0.0,True,1.4361549323750011,False,-0.575386762379104
350481,CrRhO3,CrO3Rh,Pm-3m,cubic,0.0,True,1.029395436666666,False,-0.788938337379104
352996,CrRhO3,CrO3Rh,Pm-3m,cubic,0.0,True,1.015251748666666,False,-0.803082025379104
1209394,CrRhO3,Cr2O6Rh2,R-3,trigonal,1.326,False,0.15648375666666992,False,-1.6618500173791
1285936,CrRhO3,Cr6O18Rh6,P-3,trigonal,0.0,True,0.0,True,-1.81833377404577
1285934,CrRhO3,Cr2O6Rh2,R-3,trigonal,0.97,False,0.2081621966666698,False,-1.6101715773791
1285937,CrRhO3,Cr2O6Rh2,R-3,trigonal,1.358,False,0.15852781066666988,False,-1.6598059633791
1285935,CrRhO3,Cr2O6Rh2,R-3,trigonal,1.344,False,0.1585707396666698,False,-1.6597630343791
350543,CrRuO3,CrO3Ru,Pm-3m,cubic,0.0,True,1.0230643542500042,False,-0.790578613379104
351493,CrRuO3,CrO3Ru,Pm-3m,cubic,0.0,True,0.7804937602500082,False,-1.0331492073791
351674,CrSbO3,CrO3Sb,Pm-3m,cubic,0.0,True,0.4245295675000049,False,-1.6082199403791
351732,CrSbO3,CrO3Sb,Pm-3m,cubic,0.0,True,0.679015257500005,False,-1.3537342503791
693880,CrSbO3,CrO3Sb,P4mm,tetragonal,0.202,False,0.23540973350000494,False,-1.7973397743791
692796,CrSbO3,Cr2O6Sb2,R-3,trigonal,1.969,False,0.058568245500004945,False,-1.9741812623791
693338,CrSbO3,Cr4O12Sb4,Pnma,orthorhombic,0.811000000000001,False,0.141251911000005,False,-1.8914975968791
826894,CrSbO3,Cr2O6Sb2,R-3c,trigonal,1.172,False,0.219487943500005,False,-1.8132615643791
352523,CrSiO3,CrO3Si,Pm-3m,cubic,0.0,True,1.4856319454999949,False,-1.23148323237911
352473,CrSiO3,CrO3Si,Pm-3m,cubic,0.0,True,0.5492009375000051,False,-2.1679142403791
350373,CrSnO3,CrO3Sn,Pm-3m,cubic,0.0,True,0.7629643030000071,False,-1.37438916674934
353674,CrSnO3,CrO3Sn,Pm-3m,cubic,0.0,True,0.443186709000007,False,-1.69416676074934
693921,CrSnO3,CrO3Sn,P4mm,tetragonal,0.0,True,0.35206407100000714,False,-1.78528939874934
692837,CrSnO3,Cr2O6Sn2,R-3,trigonal,0.0,True,0.20201198200000703,False,-1.93534148774934
693379,CrSnO3,Cr4O12Sn4,Pnma,orthorhombic,0.0,True,0.19794869249999714,False,-1.93940477724935
826971,CrSnO3,Cr2O6Sn2,R-3c,trigonal,0.0,True,0.258985551000007,False,-1.87836791874934
352442,CrTcO3,CrO3Tc,Pm-3m,cubic,0.0,True,1.0218191588750036,False,-0.987052900379103
353481,CrTcO3,CrO3Tc,Pm-3m,cubic,0.0,True,0.5739663748750068,False,-1.4349056843791
351105,CrTeO3,CrO3Te,Pm-3m,cubic,0.0,True,0.5730635257083339,False,-1.26442893004577
353613,CrTeO3,CrO3Te,Pm-3m,cubic,0.0,True,0.8132611457083339,False,-1.02423131004577
350340,CrWO3,CrO3W,Pm-3m,cubic,0.0,True,1.4408537153629526,False,-0.800492253379105
351188,CrWO3,CrO3W,Pm-3m,cubic,0.0,True,0.3237073513629576,False,-1.9176386173791
693650,CrWO3,CrO3W,P4mm,tetragonal,0.0,True,0.32551432936295766,False,-1.9158316393791
692566,CrWO3,Cr2O6W2,R-3,trigonal,0.0,True,0.18574476736295775,False,-2.0556012013791
693108,CrWO3,Cr4O12W4,Pnma,orthorhombic,0.0,True,0.29349309136295765,False,-1.9478528773791
825740,CrWO3,Cr2O6W2,R-3c,trigonal,0.0,True,0.5898366262148076,False,-1.65150934252725
354653,CsAcO3,AcCsO3,Pm-3m,cubic,0.0,True,0.29886642650000095,False,-2.05474858902725
